Time,25cm,75cm,125cm,175cm,225cm
2024-05-28 05:20:00,28.145625587426,28.142132325882,28.002972616294,24.138145091777,22.261280236917
2024-08-18 15:00:00,34.348387153439,33.658648412631,33.430881930643,33.201420262303,32.789005875081
2024-08-19 02:10:00,32.970750196547,32.972007953825,32.967451440379,32.964107976099,32.785404756706
2024-10-25 15:00:00,21.155860569335,20.910956722024,19.958961648528,19.887864477571,19.885807546078
2024-12-26 06:00:00,7.191723881973,7.236773311779,7.187058642652,7.187247308678,7.181992448448
