Date,St(J/m2),N2_max(1/s2),log10_Rib
2024-05-03 08:50:00,0.8194129220920974,0.0022288527001024,
2024-05-03 09:00:00,0.8326531914541128,0.0022156799018804,4.720413214807432
2024-05-03 09:10:00,0.8097593710984967,0.0022689355583229,4.115196297609905
2024-05-03 09:20:00,0.7760089746775782,0.0022403589056654,
2024-05-03 09:30:00,0.7802533528948635,0.002216918759372,3.396385712888799
2024-05-03 09:40:00,0.8060436781543127,0.0021399552465211,3.016264608760133
2024-05-03 09:50:00,0.7742902498391618,0.0023032936110404,3.3972416742563243
2024-05-03 10:00:00,0.7464247453019371,0.002087852909106,4.079126404524652
2024-05-03 10:10:00,0.7499225744753417,0.0022477112382198,
2024-05-03 10:20:00,0.700704636466075,0.0026033798773738,4.337367589109513
2024-05-03 10:30:00,0.6852581350544955,0.0023633076137153,3.4671956194710694
2024-05-03 10:40:00,0.69100789043992,0.0025592791339062,3.479940211633783
2024-05-03 10:50:00,0.7073203886655702,0.0018793245773368,2.746134551929268
2024-05-03 11:00:00,0.6575047753567004,0.002536698462641,2.626739103678687
2024-05-03 11:10:00,0.5828620040788457,0.0028995380832231,3.860689831292717
2024-05-03 11:20:00,0.6940972493280015,0.0019776742989468,3.3476338574477027
2024-05-03 11:30:00,0.6499077086962416,0.0021547879726644,3.164043129735645
2024-05-03 11:40:00,0.6875349383866348,0.0022300863355958,4.316085840227925
2024-05-03 11:50:00,0.608616604765629,0.0026551070143348,3.3493379739244094
2024-05-03 12:00:00,0.6199592466601149,0.0025318634761425,
2024-05-03 12:10:00,0.670214643918259,0.0022692182407135,4.309831975096993
2024-05-03 12:20:00,0.6840554110033525,0.0022470408887988,2.8056740825416973
2024-05-03 12:30:00,0.6370683444151454,0.002269955659424,3.337283292969313
2024-05-03 12:40:00,0.6387884552083852,0.002623027983369,2.506104797111348
2024-05-03 12:50:00,0.6371779494132136,0.0023867682410725,3.4464695695844925
2024-05-03 13:00:00,0.6276809453931412,0.0028401656649805,2.866678901103485
2024-05-03 13:10:00,0.6799434526250602,0.0019334848259821,
2024-05-03 13:20:00,0.6189766079523784,0.0028412018074374,3.7128315075272704
2024-05-03 13:30:00,0.5870296095249762,0.0026902971784577,
2024-05-03 13:40:00,0.6815698576997338,0.0019641087084658,3.249771833315903
2024-05-03 13:50:00,0.594492658982276,0.0025303468081732,3.08117270934341
2024-05-03 14:00:00,0.6322334804408476,0.0025278029626456,3.351144025882731
2024-05-03 14:10:00,0.5941437102717578,0.0026005499176243,3.335782215964476
2024-05-03 14:20:00,0.5869123801449962,0.0024359525582105,2.5882697439756863
2024-05-03 14:30:00,0.6210789968783923,0.0025228637083451,3.170307617219705
2024-05-03 14:40:00,0.6602364016978394,0.0023644477616652,3.708505106772573
2024-05-03 14:50:00,0.611506691555432,0.0027300065046239,4.308500245015904
2024-05-03 15:00:00,0.6213435834848099,0.002505242327539,2.9623738968738658
2024-05-03 15:10:00,0.6003809994365201,0.002622220366894,4.039997631590821
2024-05-03 15:20:00,0.5926184900927516,0.0025711991614878,3.4377841658542123
2024-05-03 15:30:00,0.5805238380756993,0.0026102151605538,3.1570629289433976
2024-05-03 15:40:00,0.6156012236355778,0.002708513189901,3.179739259495181
2024-05-03 15:50:00,0.6223964030747644,0.002416976785256,2.838892914239453
2024-05-03 16:00:00,0.5880735943023999,0.0027265261239332,3.69254161631305
2024-05-03 16:10:00,0.5872480069210443,0.0027334092810167,3.020615571494104
2024-05-03 16:20:00,0.5429634486738638,0.002904252572663,2.200784822632537
2024-05-03 16:30:00,0.5838795678828155,0.0025681328993409,3.839768777375133
2024-05-03 16:40:00,0.4964748627606801,0.0028288899925781,3.211108574067357
2024-05-03 16:50:00,0.5196309833388034,0.0030948338695295,3.32649744897479
2024-05-03 17:00:00,0.5291607910530547,0.00272696114342,4.015286499464743
2024-05-03 17:10:00,0.4827237280148486,0.0034644677019002,3.335302787986876
2024-05-03 17:20:00,0.5327636397354039,0.0026771402902986,
2024-05-03 17:30:00,0.5241156947751862,0.0031485653957195,2.519791781390878
2024-05-03 17:40:00,0.5105007875718838,0.0030208520796069,
2024-05-03 17:50:00,0.5289163669736655,0.0030000843166141,
2024-05-03 18:00:00,0.4687527212788652,0.002508467641077,3.221839426855865
2024-05-03 18:10:00,0.4415815253226549,0.0029122873363608,2.6269801628607783
2024-05-03 18:20:00,0.4141740529972663,0.002984540678756,2.3137437455730816
2024-05-03 18:30:00,0.396842266362568,0.0029775526650628,3.082006499070298
2024-05-03 18:40:00,0.4147685414041305,0.0027659969774892,2.6056818470327228
2024-05-03 18:50:00,0.454278570980259,0.0025971496338653,3.013126721154145
2024-05-03 19:00:00,0.5091606986692947,0.0024496070497586,3.282124729754272
2024-05-03 19:10:00,0.4498805722637888,0.0028648455868657,3.029558062219621
2024-05-03 19:20:00,0.3984075078685959,0.002870357035816,
2024-05-03 19:30:00,0.525779521206689,0.002214069527313,
2024-05-03 19:40:00,0.3961010848908046,0.0024586602676438,3.9213113843635465
2024-05-03 19:50:00,0.3576286678696701,0.0026313479728994,3.3083671673628308
2024-05-03 20:00:00,0.4098851814415056,0.0024839423115776,3.231637101446947
2024-05-03 20:10:00,0.4251725369892224,0.0022817464657313,
2024-05-03 20:20:00,0.3938749706761064,0.0023060215465,
2024-05-03 20:30:00,0.3865471977506683,0.0019838791718885,3.8742357877957936
2024-05-03 20:40:00,0.3182407581362713,0.0024961506199079,3.6787570410661226
2024-05-03 20:50:00,0.3165008432915382,0.0025174272921963,3.1714038823947104
2024-05-03 21:00:00,0.3335572605160056,0.002636320453581,3.8966612160639778
2024-05-03 21:10:00,0.3513145551798635,0.0024145857652899,
2024-05-03 21:20:00,0.3444514687443987,0.0023500998425269,
2024-05-03 21:30:00,0.3294813064669617,0.0025881866431958,
2024-05-03 21:40:00,0.3220886215251972,0.0023734395892728,
2024-05-03 21:50:00,0.3277219644127811,0.0022049428608703,
2024-05-03 22:00:00,0.3213406361941747,0.0023175910001529,
2024-05-03 22:10:00,0.3206171830877957,0.0023434738772009,3.66626068375215
2024-05-03 22:20:00,0.2947612170655975,0.002375083862299,3.846687111037826
2024-05-03 22:30:00,0.2864071711663922,0.0022394144010609,
2024-05-03 22:40:00,0.2966845704560253,0.0022887668551634,4.093629257330057
2024-05-03 22:50:00,0.3216930442328385,0.0021819105241374,3.246457172280522
2024-05-03 23:00:00,0.2903861420176127,0.0020489851456323,3.4613101293348785
2024-05-03 23:10:00,0.2988872806103583,0.0022146696745905,3.236422646599296
2024-05-03 23:20:00,0.2858707338586544,0.0022287410912495,4.076843650445039
2024-05-03 23:30:00,0.2951876914378485,0.0022916041300291,
2024-05-03 23:40:00,0.2808115818725443,0.002251686417344,3.827361384607008
2024-05-03 23:50:00,0.2823951018997457,0.0022177986699935,
2024-05-04 00:00:00,0.2850498948270391,0.0021722287089471,
2024-05-04 00:10:00,0.2911277827817818,0.0021988718038275,
2024-05-04 00:20:00,0.2894235881763413,0.0021171554001963,
2024-05-04 00:30:00,0.2684877651938015,0.0020135670782539,3.599607988588456
2024-05-04 00:40:00,0.2786095707544552,0.0021772483458196,
2024-05-04 00:50:00,0.2517569636369575,0.0019421398182383,4.374310440906092
2024-05-04 01:00:00,0.2748141790340219,0.0020552881221878,
2024-05-04 01:10:00,0.2521960775017843,0.0019936974792133,4.023153783465668
2024-05-04 01:20:00,0.2682460475112725,0.0019534053426591,2.906146949721846
2024-05-04 01:30:00,0.2567115633840399,0.0019001082394728,4.369953678382784
2024-05-04 01:40:00,0.251824137874637,0.0018331905304061,
2024-05-04 01:50:00,0.2504129409905059,0.0020001876916627,
2024-05-04 02:00:00,0.2251945467228492,0.0017616275231754,
2024-05-04 02:10:00,0.2506302755025493,0.001834140686263,
2024-05-04 02:20:00,0.2467704065867084,0.0019175130794839,
2024-05-04 02:30:00,0.2265018637699268,0.0018474414890332,3.5365476145034007
2024-05-04 02:40:00,0.2240051079835675,0.0018405574481901,3.9755073332896185
2024-05-04 02:50:00,0.2251118758020368,0.0017735472533073,
2024-05-04 03:00:00,0.2118487937236821,0.0016985334254847,3.9554167564867617
2024-05-04 03:10:00,0.2329090340947417,0.0018212990153338,
2024-05-04 03:20:00,0.2252266185018507,0.0018341038334823,
2024-05-04 03:30:00,0.2288590112216602,0.0016870583303037,3.3688291932967487
2024-05-04 03:40:00,0.232964410923972,0.0017510553189941,3.730607837056327
2024-05-04 03:50:00,0.2246771759042681,0.0017112612595355,
2024-05-04 04:00:00,0.2070648233832548,0.0016117527696885,
2024-05-04 04:10:00,0.1946242731999547,0.0015192966260641,
2024-05-04 04:20:00,0.2220162770236357,0.0016891427959744,3.961423175776263
2024-05-04 04:30:00,0.1994228030087112,0.0015139191991735,2.709596347316463
2024-05-04 04:40:00,0.2064073602807423,0.001540800261311,4.2787331384667375
2024-05-04 04:50:00,0.1896777726249522,0.0014801602673848,4.247543181999627
2024-05-04 05:00:00,0.1696754917733403,0.0013096026157556,
2024-05-04 05:10:00,0.2184040388148668,0.0017195179765865,
2024-05-04 05:20:00,0.1928959483051648,0.0015168397662888,
2024-05-04 05:30:00,0.2100329348639121,0.0015170583335958,3.674250059121882
2024-05-04 05:40:00,0.1836344638978954,0.0013744309958752,3.876882757497483
2024-05-04 05:50:00,0.1902091910830904,0.0014375964450119,3.6447251212097145
2024-05-04 06:00:00,0.1870293559961138,0.0013796607798471,
2024-05-04 06:10:00,0.1801234998522289,0.0013333454463968,3.8641791839238153
2024-05-04 06:20:00,0.1992025735676762,0.001459272657699,3.463840784810581
2024-05-04 06:30:00,0.1788657167568425,0.0013623019279028,3.425343226853221
2024-05-04 06:40:00,0.1742839380071814,0.0013528371065543,
2024-05-04 06:50:00,0.1666602045052158,0.0013179528144512,
2024-05-04 07:00:00,0.1737879999159628,0.0013582909776816,3.006732807014906
2024-05-04 07:10:00,0.1539469723977839,0.0012394450408673,4.160637207099271
2024-05-04 07:20:00,0.1666076234289445,0.0012978466351588,2.796259610960991
2024-05-04 07:30:00,0.1526675757630667,0.0012072623241876,
2024-05-04 07:40:00,0.1573096580668064,0.0012330137695539,2.867976219803407
2024-05-04 07:50:00,0.1513127355236932,0.0009770063073615,4.119974491860123
2024-05-04 08:00:00,0.1687390728984212,0.0011999825639294,3.8300709817504983
2024-05-04 08:10:00,0.1716042115071391,0.001142051035471,
2024-05-04 08:20:00,0.1713422638411617,0.0012078391143928,3.5812839058021586
2024-05-04 08:30:00,0.1489724063993881,0.0011199814630886,2.937998639870961
2024-05-04 08:40:00,0.1489810257906791,0.0010964740363576,
2024-05-04 08:50:00,0.1602662941921315,0.0011773072320394,
2024-05-04 09:00:00,0.1432124175300461,0.0010480468543949,3.324151441783194
2024-05-04 09:10:00,0.1478352167997567,0.0010219420377441,3.161074649976717
2024-05-04 09:20:00,0.1511165794543114,0.0011218820675022,3.787458506902585
2024-05-04 09:30:00,0.1342484140004117,0.0010049878692255,3.486736603107504
2024-05-04 09:40:00,0.1486093266423316,0.0011489882008411,
2024-05-04 09:50:00,0.1276076595315697,0.0009535027993367,2.866412832431205
2024-05-04 10:00:00,0.1342247812889414,0.0009053450133949,
2024-05-04 10:10:00,0.1420300715637918,0.001057155167865,3.523841960179043
2024-05-04 10:20:00,0.136226660341305,0.0009690591292966,
2024-05-04 10:30:00,0.1371386275033265,0.0008883509519991,3.278933141578871
2024-05-04 10:40:00,0.13255541652108,0.0008340770669106,2.759403933683809
2024-05-04 10:50:00,0.1417939724692309,0.0008916875012706,3.7310167616910994
2024-05-04 11:00:00,0.1355550017813519,0.0009645960924386,
2024-05-04 11:10:00,0.1368394646639959,0.0008975681600853,
2024-05-04 11:20:00,0.1492948515834876,0.001020940495452,3.3284340883390247
2024-05-04 11:30:00,0.1299441659525433,0.0008681347506226,4.066824727911327
2024-05-04 11:40:00,0.1462130505638569,0.0009983665064097,
2024-05-04 11:50:00,0.1472389787954975,0.0010157968703934,2.324509051325209
2024-05-04 12:00:00,0.1565859711952615,0.0009987385893986,3.3357206427775528
2024-05-04 12:10:00,0.1432111698204829,0.0009113052049559,4.092190762244187
2024-05-04 12:20:00,0.1647649173021398,0.0010364440661534,3.2151639954467868
2024-05-04 12:30:00,0.1428150208970157,0.0009138571321727,4.103557862148056
2024-05-04 12:40:00,0.1480241648540871,0.0008929545076509,2.8028743703029937
2024-05-04 12:50:00,0.1587982262149853,0.0010275330768854,4.15607853034766
2024-05-04 13:00:00,0.1556486805313346,0.0010101498202644,2.832910344449614
2024-05-04 13:10:00,0.1626482026924799,0.0009456863417068,3.7779108208306775
2024-05-04 13:20:00,0.1670200059836472,0.0009689324128853,3.355160931413196
2024-05-04 13:30:00,0.1664108780324989,0.0008920841629735,
2024-05-04 13:40:00,0.1770336799433553,0.0009884592756284,3.223793388745454
2024-05-04 13:50:00,0.165843885101695,0.0009642532021202,3.356968794364508
2024-05-04 14:00:00,0.1741364006404455,0.0009570106769658,2.853772746733844
2024-05-04 14:10:00,0.205846407188246,0.0011221513281887,
2024-05-04 14:20:00,0.1918354234802808,0.001028584974238,
2024-05-04 14:30:00,0.1828100421635773,0.0010301005275694,4.184923395701072
2024-05-04 14:40:00,0.1771993607009474,0.0009161098534752,2.532629727486805
2024-05-04 14:50:00,0.178788763715182,0.0009680193968981,2.051007750460526
2024-05-04 15:00:00,0.1876495694545736,0.0011257860839015,3.610842031732208
2024-05-04 15:10:00,0.1888056810846652,0.0011068906651196,3.6021677266121928
2024-05-04 15:20:00,0.2110445868428095,0.0011738785112793,
2024-05-04 15:30:00,0.1936734423204922,0.0010576449255435,3.412184361999373
2024-05-04 15:40:00,0.2123031684644203,0.0012951663189322,
2024-05-04 15:50:00,0.2121784737865693,0.0013148917961929,3.0590885589544548
2024-05-04 16:00:00,0.1968475725183995,0.0011815743858794,
2024-05-04 16:10:00,0.179115234166766,0.0010166774051414,2.544971409560052
2024-05-04 16:20:00,0.1967733347625631,0.0011382576857748,
2024-05-04 16:30:00,0.2151555387752083,0.0011593520923434,3.887990900781169
2024-05-04 16:40:00,0.2035457562308434,0.0011877319070725,3.874040244411884
2024-05-04 16:50:00,0.1913896945769019,0.0011243130536702,4.200247439464543
2024-05-04 17:00:00,0.1945835047376948,0.0011787754346055,2.905544802051317
2024-05-04 17:10:00,0.2184273573896703,0.0014108643037025,
2024-05-04 17:20:00,0.1636379614326213,0.0010334261377565,2.943172594829313
2024-05-04 17:30:00,0.1745667825817796,0.0010012991413511,3.8035602181615618
2024-05-04 17:40:00,0.1772511890709387,0.0011031618696268,2.8701206566257373
2024-05-04 17:50:00,0.1655260006079015,0.0010589707450159,2.846191179248517
2024-05-04 18:00:00,0.1857727564015306,0.001181970343347,2.941809285078293
2024-05-04 18:10:00,0.1525717992789535,0.0012391440076715,2.954172156290236
2024-05-04 18:20:00,0.1595330164531839,0.0011669810936668,3.809953871263404
2024-05-04 18:30:00,0.1668768647363376,0.0013380699147612,3.241907632893642
2024-05-04 18:40:00,0.1429510064060616,0.0010967166983642,3.774802824660191
2024-05-04 18:50:00,0.1712992586996927,0.0012610617611987,
2024-05-04 19:00:00,0.1639118117440037,0.0010850453874576,3.5527534042015727
2024-05-04 19:10:00,0.1657264218807108,0.0012941209869962,3.8404719753994976
2024-05-04 19:20:00,0.1663908673756796,0.0013174356777024,
2024-05-04 19:30:00,0.1566584367898821,0.0010506847856056,
2024-05-04 19:40:00,0.1261078758882624,0.0008850151506463,
2024-05-04 19:50:00,0.1238315553271482,0.0009223516808272,
2024-05-04 20:00:00,0.1452507301757552,0.0011191603804338,
2024-05-04 20:10:00,0.1558646771738867,0.0011122429285401,
2024-05-04 20:20:00,0.1388627055996758,0.0010564390691899,
2024-05-04 20:30:00,0.144619142796692,0.0011247374183805,
2024-05-04 20:40:00,0.1496485717342523,0.0011512356658272,
2024-05-04 20:50:00,0.1481473648401695,0.0011562833966575,2.8410489413295905
2024-05-04 21:00:00,0.141977631855531,0.0010209628303487,
2024-05-04 21:10:00,0.1330782072691443,0.0009944116083014,
2024-05-04 21:20:00,0.1297283964432168,0.0010258861869761,4.097814789180279
2024-05-04 21:30:00,0.1288676611894752,0.0009289398164817,3.1128065602483224
2024-05-04 21:40:00,0.1395945974459761,0.0009820803174462,
2024-05-04 21:50:00,0.115596152591747,0.0008960178251098,
2024-05-04 22:00:00,0.1305854412498988,0.0009838817325806,2.878916538129066
2024-05-04 22:10:00,0.1248056002520959,0.0009821041833169,
2024-05-04 22:20:00,0.1217515337475146,0.0009799942239932,
2024-05-04 22:30:00,0.1184489457214988,0.0009608008568618,
2024-05-04 22:40:00,0.1160568713879882,0.0009257348949157,
2024-05-04 22:50:00,0.1214000071111888,0.0009506179813342,
2024-05-04 23:00:00,0.1154920830490215,0.0009285519269669,3.687570246134573
2024-05-04 23:10:00,0.1186812433033756,0.0009154128766127,3.249253329631684
2024-05-04 23:20:00,0.1159063327734952,0.0008620562954828,3.2335174930720068
2024-05-04 23:30:00,0.097951197327194,0.0007425414970409,
2024-05-04 23:40:00,0.0978050681369941,0.0007431059971916,
2024-05-04 23:50:00,0.1057302746335779,0.0008272633551801,
2024-05-05 00:00:00,0.0469966532557899,0.000360391905536,
2024-05-05 00:10:00,0.0918415470420879,0.0008008939476837,
2024-05-05 00:20:00,0.088617525861226,0.0007090922020667,
2024-05-05 00:30:00,0.0792442725810875,0.0006507592829391,
2024-05-05 00:40:00,0.097149496342553,0.0007764147813654,
2024-05-05 00:50:00,0.0989985113258913,0.0007500572103956,
2024-05-05 01:00:00,0.0796997090953223,0.0006218895172702,
2024-05-05 01:10:00,0.0905086621585454,0.0007021602690927,
2024-05-05 01:20:00,0.0727974261877466,0.0005673981303312,
2024-05-05 01:30:00,0.0848342522687772,0.0006557690757757,
2024-05-05 01:40:00,0.0702121860215717,0.0005632678948367,
2024-05-05 01:50:00,0.0914327713242062,0.000676935685619,
2024-05-05 02:00:00,0.0719722870819018,0.0005348348953753,
2024-05-05 02:10:00,0.0727108508574051,0.0005036152047796,
2024-05-05 02:20:00,0.0701754750460489,0.0004904967720984,
2024-05-05 02:30:00,0.0622579829967861,0.0004885172109902,
2024-05-05 02:40:00,0.0664258787159178,0.0004894909634985,
2024-05-05 02:50:00,0.063973208161405,0.0004796715755134,3.772007244339186
2024-05-05 03:00:00,0.0467105529256801,0.0002927600785109,
2024-05-05 03:10:00,0.0576562852667194,0.0003853345231442,
2024-05-05 03:20:00,0.0629071082144457,0.0003995201564344,
2024-05-05 03:30:00,0.0433356308227294,0.0002646739246577,2.6035964330275547
2024-05-05 03:40:00,0.055974528588502,0.0003383269226304,2.87238851570034
2024-05-05 03:50:00,0.0338387200072665,0.000311464959437,3.4803757905807737
2024-05-05 04:00:00,0.0524559345168319,0.0003354034698227,3.637988918630597
2024-05-05 04:10:00,0.0469215791075964,0.0003228294233585,
2024-05-05 04:20:00,0.0496686976774884,0.0003126155569311,
2024-05-05 04:30:00,0.0364080065993533,0.0002693435938365,
2024-05-05 04:40:00,0.0223917045402245,0.0001434774513695,2.92730145496208
2024-05-05 04:50:00,0.0377948473493228,0.0002807497436109,
2024-05-05 05:00:00,0.0429856844264679,0.000313034714702,
2024-05-05 05:10:00,0.0293293271487706,0.0001717289986448,3.377605619468072
2024-05-05 05:20:00,0.0165007592334239,9.093377619566176e-05,
2024-05-05 05:30:00,0.031238410709283,0.0002338249581132,
2024-05-05 05:40:00,0.0321340988299857,0.0002354802681614,
2024-05-05 05:50:00,0.0222770564837156,0.0001674065769922,
2024-05-05 06:00:00,0.0374364094860629,0.0002830584523067,
2024-05-05 06:10:00,0.0217078478622076,0.0001490581447156,
2024-05-05 06:20:00,0.0236615614757505,0.0001476408698915,
2024-05-05 06:30:00,0.020935014798932,0.0001477209195575,
2024-05-05 06:40:00,0.0153805097763549,0.0001251881999489,
2024-05-05 06:50:00,0.0151897625699319,0.0001208659547596,
2024-05-05 07:00:00,0.0247578415593383,0.0001688722035336,3.3433000190271347
2024-05-05 07:10:00,0.0057185333733511,1.6420711531856135e-05,
2024-05-05 07:20:00,0.0201214066010277,0.000148640382687,
2024-05-05 07:30:00,0.0216139195584781,0.0001269973920183,
2024-05-05 07:40:00,0.0357001201123253,0.0001099765491026,1.854122129805392
2024-05-05 07:50:00,0.0283964960708192,9.906145632046422e-05,2.358112254871154
2024-05-05 08:00:00,0.0201277322429004,3.521134178677873e-05,
2024-05-05 08:10:00,0.0290381722721247,0.0001206867779314,
2024-05-05 08:20:00,0.0195459998010551,6.518577763358426e-05,
2024-05-05 08:30:00,0.0333162640891069,0.0002121169591176,
2024-05-05 08:40:00,0.0337085576801291,0.0001534552534068,3.073076538044493
2024-05-05 08:50:00,0.0297509950538358,0.0001485493087209,
2024-05-05 09:00:00,0.0341401125849367,0.0001807176971373,
2024-05-05 09:10:00,0.0510160329059746,0.000202986745838,
2024-05-05 09:20:00,0.0489126963315473,0.0001675234278696,
2024-05-05 09:30:00,0.0453007357553335,0.0001522536660653,
2024-05-05 09:40:00,0.0520002914572165,0.0001959213757287,2.839940332741886
2024-05-05 09:50:00,0.0814104134516145,0.000275230220776,2.507035852736877
2024-05-05 10:00:00,0.0756311322828767,0.0002837493733435,
2024-05-05 10:10:00,0.0896546317812505,0.0002654768382618,2.885677785145263
2024-05-05 10:20:00,0.0895187050610414,0.0002371115869375,2.439101150341787
2024-05-05 10:30:00,0.091076596264748,0.000260624461272,2.141276168523926
2024-05-05 10:40:00,0.1138159685310739,0.0002713228286228,2.722511924519204
2024-05-05 10:50:00,0.0967911230254216,0.0002766261040833,2.307150865389934
2024-05-05 11:00:00,0.0959578175509344,0.0003054138394609,2.58475983564729
2024-05-05 11:10:00,0.1205282046525181,0.0003246638337224,3.18306106710454
2024-05-05 11:20:00,0.1321634646609612,0.0003517712974082,2.712304121864236
2024-05-05 11:30:00,0.1595139782773327,0.000426285022715,3.146308371612338
2024-05-05 11:40:00,0.148644838006449,0.0005249032467362,2.3918955106009565
2024-05-05 11:50:00,0.1507784358526854,0.0004593926929317,2.86983351659754
2024-05-05 12:00:00,0.1564138705411625,0.0004267720772776,2.594257228027041
2024-05-05 12:10:00,0.1829443312760153,0.0005362974117582,2.6621811471729786
2024-05-05 12:20:00,0.1834026418656842,0.0005295443276647,2.659121319724773
2024-05-05 12:30:00,0.1907850694679513,0.0005642271508418,2.473138915380405
2024-05-05 12:40:00,0.19382372381137,0.0005881974380694,1.76554095644927
2024-05-05 12:50:00,0.1995517326567505,0.0005328433464572,1.8797520685568192
2024-05-05 13:00:00,0.2063502725324434,0.0005360739164706,2.1851346816285693
2024-05-05 13:10:00,0.2222553965811829,0.0005232270006241,1.7456574587882363
2024-05-05 13:20:00,0.2380739417519137,0.0008114073828645,2.577999858198136
2024-05-05 13:30:00,0.2171099589120672,0.0006684420068871,2.5257558955486474
2024-05-05 13:40:00,0.2322442766866714,0.0006198817746576,1.9643719743774604
2024-05-05 13:50:00,0.2349953531760877,0.0007186659079845,2.4456821438850134
2024-05-05 14:00:00,0.2836869034728207,0.0009583016066079,2.081253723502866
2024-05-05 14:10:00,0.2295989869182114,0.0007128296462901,2.39161172385734
2024-05-05 14:20:00,0.2718257520603763,0.0008763313227039,2.764066435905078
2024-05-05 14:30:00,0.260648540589618,0.0008648459461832,2.1086157851940106
2024-05-05 14:40:00,0.2799384503142912,0.0009829998474952,2.7853783039723514
2024-05-05 14:50:00,0.300206235607672,0.0010782810629999,2.5628448113442923
2024-05-05 15:00:00,0.2878201279817117,0.0008014713612944,3.7325392580417054
2024-05-05 15:10:00,0.30106379575148,0.0007920620309362,1.9592429457006413
2024-05-05 15:20:00,0.2854027243733904,0.0008630334826823,3.032336466598348
2024-05-05 15:30:00,0.3421398927165452,0.0008905533450011,2.76627340634849
2024-05-05 15:40:00,0.3251316408570122,0.0011524501962382,2.778922519217298
