albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Annual_Qnet_valid_W_m2,Annual_Qnet_continuous_W_m2,Annual_residual_continuous_W_m2
0.05510826464511695,0.9693896346566724,0.0015293747059968198,0.0013542448580951194,0.9433157072982432,0.9404335422033395,0.126825265670636,46.05693618842339,46.15255357297091,46.30287967043661
0.05418413975057553,0.9847469558944285,0.0012245689534528118,0.0010534637527217223,0.9013187944754415,1.15454788670763,0.16230750816225614,52.29993126667312,52.391649639483894,52.541975736949595
0.08117073301930464,0.9712012043921886,0.0014825527381613999,0.0011017279591096448,0.9382194198691316,1.1222234451918127,0.13778103907551942,49.7656644080553,49.85791312993523,50.00823922740093
0.08029635677718176,0.9781630030228208,0.0012797938055337085,0.0013594453434960054,0.9124947031955278,1.1979139936340497,0.13165686280965025,53.062743536545284,53.154689085549485,53.305015183015186
0.06180643975659674,0.9788237377526863,0.001408674186265142,0.0011338803090239285,0.9742625547127193,0.9030966352221769,0.1363707177425384,42.16221082497971,42.256167929092825,42.406494026558526
0.05582373811880477,0.9896282060457806,0.001533609808021484,0.0014610279675315052,1.0213029324238723,1.148752064025571,0.1264700533158734,46.5095284056285,46.60654753576696,46.75687363323266
0.05797051291015067,0.9671059173964338,0.001511561385084917,0.001494415822813839,1.0455139523498835,1.1921245294530156,0.1663333966885214,55.29582194983049,55.395249141079276,55.54557523854498
0.08165905691074746,0.9694444920906609,0.0011342851845245932,0.0011007728531269938,1.0494082591184763,1.0044621627911685,0.12775577626845697,56.901248332661645,56.99019903370861,57.140525131174314
0.059873455745540385,0.9803311939936309,0.0011876836198537438,0.0010670311973565998,0.9712164169866653,0.9038909084114122,0.14324431593208403,46.65701300774844,46.74874585558984,46.89907195305554
0.052492108949494326,0.9844372712447192,0.0013586918371893556,0.0014381149139288834,0.9566584686963239,1.0179552992738223,0.1602295350220106,46.048739856181875,46.14384950189096,46.29417559935666
0.05668842061976565,0.9617801186473114,0.0015263270112311354,0.0012176261669033,1.050623066873415,1.1240718040820317,0.13795112215537852,57.74167176519737,57.837637199074436,57.98796329654014
0.08051461230937658,0.9852384549991593,0.0014933548971339705,0.00125305071648863,0.920860116582452,0.8996456319048854,0.1418943403350954,33.67704323408571,33.77113885699108,33.92146495445678
0.07598648342363386,0.9823490549848288,0.0014916149565436829,0.0014976768152440284,1.027944233745451,0.8422617273476074,0.1344129323274932,34.25870328952306,34.35555906455339,34.50588516201909
0.074786025290776,0.9889010766300271,0.0012741133023784585,0.0013375557075754173,1.0850827409643418,1.140594110233781,0.14428714551586325,50.36074253780312,50.454587737317,50.6049138347827
